wazi,wspd,route,wangle,sail,speed,chrono,lon,lat
191,0.96,71,120,GV Spi,1.01,1d 01h 54' 41",4° 41.894',40° 08.396'
191,0.96,71,120,GV Spi,1.00,1d 01h 58' 46",4° 41.978',40° 08.419'
159,2.04,39,120,GV Spi,2.14,1d 02h 01' 54",4° 42.060',40° 08.478'
158,2.04,38,120,GV Spi,2.14,1d 02h 04' 16",4° 42.129',40° 08.543'
157,2.04,37,120,GV Spi,2.14,1d 02h 09' 48",4° 42.288',40° 08.699'
157,2.05,37,120,GV Spi,2.14,1d 02h 12' 34",4° 42.365',40° 08.778'
156,2.05,36,120,GV Spi,2.14,1d 02h 15' 16",4° 42.441',40° 08.855'
155,2.05,35,120,GV Spi,2.14,1d 02h 20' 39",4° 42.589',40° 09.010'
154,2.05,34,120,GV Spi,2.14,1d 02h 25' 59",4° 42.732',40° 09.166'
154,2.05,34,120,GV Spi,2.15,1d 02h 27' 18",4° 42.766',40° 09.205'
154,2.05,274,-120,GV Spi,2.15,1d 02h 28' 46",4° 42.802',40° 09.247'
154,2.05,274,1,GV Spi,2.15,1d 02h 28' 50",4° 42.799',40° 09.247'
154,2.05,24,130,GV Spi,2.07,1d 02h 28' 54",4° 42.798',40° 09.249'
154,2.05,90,64,GV Spi,0.91,1d 02h 28' 58",4° 42.799',40° 09.251'
154,2.05,34,120,GV Spi,2.15,1d 02h 29' 03",4° 42.801',40° 09.251'
154,2.05,94,60,GV Spi,0.51,1d 02h 29' 07",4° 42.803',40° 09.252'
154,2.05,94,60,GV Genois,1.79,1d 02h 29' 11",4° 42.804',40° 09.252'
154,2.05,34,120,GV Spi,2.15,1d 02h 30' 04",4° 42.837',40° 09.251'
153,2.05,33,120,GV Spi,2.15,1d 02h 32' 29",4° 42.901',40° 09.323'
153,2.06,33,120,GV Spi,2.15,1d 02h 34' 55",4° 42.963',40° 09.396'
152,2.06,33,120,GV Spi,2.15,1d 02h 37' 47",4° 43.036',40° 09.482'
152,2.06,32,120,GV Spi,2.15,1d 02h 37' 52",4° 43.038',40° 09.485'
152,2.06,32,120,GV Spi,2.16,1d 02h 42' 03",4° 43.142',40° 09.612'
151,2.06,32,120,GV Spi,2.16,1d 02h 42' 52",4° 43.162',40° 09.636'
151,2.06,31,120,GV Spi,2.16,1d 02h 42' 55",4° 43.164',40° 09.638'
151,2.07,31,120,GV Spi,2.16,1d 02h 46' 13",4° 43.243',40° 09.740'
150,2.07,31,120,GV Spi,2.16,1d 02h 47' 59",4° 43.286',40° 09.794'
150,2.07,30,120,GV Spi,2.16,1d 02h 48' 03",4° 43.288',40° 09.797'
150,2.07,30,120,GV Spi,2.17,1d 02h 51' 13",4° 43.362',40° 09.895'
149,2.07,30,120,GV Spi,2.17,1d 02h 53' 04",4° 43.406',40° 09.953'
149,2.07,29,120,GV Spi,2.17,1d 02h 53' 10",4° 43.409',40° 09.956'
149,2.08,29,120,GV Spi,2.17,1d 02h 54' 54",4° 43.448',40° 10.011'
148,2.08,28,120,GV Spi,2.17,1d 02h 57' 56",4° 43.518',40° 10.107'
148,2.08,28,120,GV Spi,2.18,1d 02h 58' 38",4° 43.533',40° 10.130'
145,3.46,28,120,GV Spi,3.62,1d 03h 00' 01",4° 43.564',40° 10.174'
145,3.46,25,120,GV Spi,3.62,1d 03h 00' 05",4° 43.566',40° 10.177'
145,3.47,25,120,GV Spi,3.62,1d 03h 00' 34",4° 43.583',40° 10.204'
145,3.47,25,120,GV Spi,3.63,1d 03h 00' 51",4° 43.592',40° 10.219'
145,3.47,253,-108,GV Spi,3.67,1d 03h 02' 05",4° 43.629',40° 10.285'
145,3.47,253,120,GV Spi,3.67,1d 03h 02' 18",4° 43.613',40° 10.281'
145,3.47,25,120,GV Spi,3.63,1d 03h 02' 22",4° 43.614',40° 10.284'
145,3.47,0,145,GV Spi,2.98,1d 03h 02' 35",4° 43.619',40° 10.295'
145,3.48,120,25,GV Spi,0.00,1d 03h 02' 39",4° 43.619',40° 10.296'
145,3.48,25,120,GV Spi,0.00,1d 03h 02' 43",4° 43.619',40° 10.296'
145,3.48,25,120,GV Spi,3.63,1d 03h 02' 47",4° 43.622',40° 10.300'
145,3.48,25,120,GV Spi,3.64,1d 03h 03' 00",4° 43.629',40° 10.312'
144,3.48,24,120,GV Spi,3.64,1d 03h 03' 33",4° 43.647',40° 10.342'
143,3.54,23,120,GV Spi,3.70,1d 03h 13' 17",4° 43.959',40° 10.887'
143,3.54,23,120,GV Spi,3.71,1d 03h 14' 17",4° 43.991',40° 10.944'
143,3.55,23,120,GV Spi,3.71,1d 03h 14' 38",4° 44.002',40° 10.964'
142,3.55,22,120,GV Spi,3.71,1d 03h 15' 27",4° 44.028',40° 11.011'
142,3.55,22,120,GV Spi,3.72,1d 03h 15' 52",4° 44.041',40° 11.035'
142,3.56,22,120,GV Spi,3.72,1d 03h 16' 13",4° 44.051',40° 11.055'
142,3.56,22,120,GV Spi,3.73,1d 03h 17' 23",4° 44.087',40° 11.122'
142,3.57,22,120,GV Spi,3.73,1d 03h 17' 49",4° 44.100',40° 11.146'
142,3.57,22,120,GV Spi,3.74,1d 03h 18' 55",4° 44.133',40° 11.210'
142,3.58,22,120,GV Spi,3.74,1d 03h 19' 24",4° 44.148',40° 11.238'
142,3.58,22,120,GV Spi,3.75,1d 03h 20' 22",4° 44.178',40° 11.294'
142,3.59,22,120,GV Spi,3.75,1d 03h 20' 56",4° 44.195',40° 11.326'
141,3.59,22,120,GV Spi,3.75,1d 03h 21' 24",4° 44.209',40° 11.354'
141,3.59,21,120,GV Spi,3.75,1d 03h 21' 28",4° 44.211',40° 11.358'
141,3.59,21,120,GV Spi,3.76,1d 03h 21' 54",4° 44.224',40° 11.382'
141,3.60,21,120,GV Spi,3.76,1d 03h 22' 31",4° 44.242',40° 11.419'
141,3.60,21,120,GV Spi,3.77,1d 03h 23' 21",4° 44.266',40° 11.467'
141,3.61,21,120,GV Spi,3.77,1d 03h 24' 02",4° 44.287',40° 11.508'
141,3.61,21,120,GV Spi,3.78,1d 03h 24' 48",4° 44.309',40° 11.553'
141,3.62,21,120,GV Spi,3.78,1d 03h 25' 30",4° 44.330',40° 11.594'
141,3.62,21,120,GV Spi,3.79,1d 03h 26' 15",4° 44.352',40° 11.638'
141,3.63,21,120,GV Spi,3.79,1d 03h 27' 01",4° 44.375',40° 11.683'
140,3.63,20,120,GV Spi,3.79,1d 03h 27' 26",4° 44.387',40° 11.707'
140,3.63,20,120,GV Spi,3.80,1d 03h 27' 38",4° 44.393',40° 11.720'
140,3.64,20,120,GV Spi,3.80,1d 03h 28' 28",4° 44.416',40° 11.769'
140,3.64,20,120,GV Spi,3.81,1d 03h 29' 01",4° 44.432',40° 11.802'
140,3.65,20,120,GV Spi,3.81,1d 03h 29' 55",4° 44.458',40° 11.856'
140,3.65,20,120,GV Spi,3.82,1d 03h 30' 24",4° 44.471',40° 11.885'
140,3.66,20,120,GV Spi,3.82,1d 03h 31' 22",4° 44.499',40° 11.943'
140,3.66,20,120,GV Spi,3.83,1d 03h 31' 48",4° 44.511',40° 11.968'
140,3.67,20,120,GV Spi,3.83,1d 03h 32' 50",4° 44.541',40° 12.030'
140,3.67,20,120,GV Spi,3.84,1d 03h 33' 10",4° 44.551',40° 12.051'
139,3.67,19,120,GV Spi,3.84,1d 03h 33' 27",4° 44.558',40° 12.067'
139,3.68,19,120,GV Spi,3.84,1d 03h 34' 13",4° 44.579',40° 12.113'
139,3.68,19,120,GV Spi,3.85,1d 03h 34' 30",4° 44.587',40° 12.131'
139,3.69,19,120,GV Spi,3.85,1d 03h 35' 36",4° 44.617',40° 12.198'
139,3.69,19,120,GV Spi,3.86,1d 03h 35' 53",4° 44.625',40° 12.214'
139,3.70,19,120,GV Spi,3.86,1d 03h 36' 59",4° 44.655',40° 12.282'
139,3.70,19,120,GV Spi,3.87,1d 03h 37' 11",4° 44.661',40° 12.295'
139,3.71,19,120,GV Spi,3.87,1d 03h 38' 22",4° 44.693',40° 12.366'
139,3.71,19,120,GV Spi,3.88,1d 03h 38' 31",4° 44.697',40° 12.375'
138,3.71,19,120,GV Spi,3.88,1d 03h 39' 29",4° 44.724',40° 12.434'
138,3.71,18,120,GV Spi,3.88,1d 03h 39' 33",4° 44.726',40° 12.438'
138,3.72,18,120,GV Spi,3.88,1d 03h 39' 46",4° 44.731',40° 12.451'
138,3.72,18,120,GV Spi,3.89,1d 03h 39' 50",4° 44.733',40° 12.455'
138,3.72,18,120,GV Spi,3.90,1d 03h 41' 05",4° 44.766',40° 12.533'
138,3.73,18,120,GV Spi,3.90,1d 03h 41' 09",4° 44.767',40° 12.537'
138,3.73,18,120,GV Spi,3.91,1d 03h 42' 24",4° 44.800',40° 12.614'
138,3.74,18,120,GV Spi,3.91,1d 03h 42' 28",4° 44.802',40° 12.619'
138,3.74,18,120,GV Spi,3.92,1d 03h 43' 39",4° 44.833',40° 12.692'
138,3.75,18,120,GV Spi,3.92,1d 03h 43' 47",4° 44.837',40° 12.701'
138,3.75,18,120,GV Spi,3.93,1d 03h 44' 54",4° 44.866',40° 12.769'
138,3.76,18,120,GV Spi,3.93,1d 03h 45' 06",4° 44.872',40° 12.782'
137,3.76,17,120,GV Spi,3.93,1d 03h 45' 35",4° 44.885',40° 12.812'
137,3.76,17,120,GV Spi,3.94,1d 03h 46' 09",4° 44.899',40° 12.848'
137,3.77,17,120,GV Spi,3.94,1d 03h 46' 26",4° 44.906',40° 12.865'
137,3.77,17,120,GV Spi,3.95,1d 03h 47' 24",4° 44.930',40° 12.926'
137,3.78,17,120,GV Spi,3.95,1d 03h 47' 40",4° 44.937',40° 12.943'
137,3.78,17,120,GV Spi,3.96,1d 03h 48' 34",4° 44.960',40° 13.000'
137,3.79,17,120,GV Spi,3.96,1d 03h 49' 00",4° 44.970',40° 13.026'
137,3.79,17,120,GV Spi,3.97,1d 03h 49' 49",4° 44.991',40° 13.079'
137,3.80,17,120,GV Spi,3.97,1d 03h 50' 14",4° 45.002',40° 13.105'
137,3.80,17,120,GV Spi,3.98,1d 03h 51' 04",4° 45.023',40° 13.158'
137,3.81,17,120,GV Spi,3.98,1d 03h 51' 29",4° 45.033',40° 13.184'
136,3.81,16,120,GV Spi,3.98,1d 03h 51' 42",4° 45.039',40° 13.197'
136,3.81,16,120,GV Spi,3.99,1d 03h 52' 15",4° 45.052',40° 13.233'
136,3.82,16,120,GV Spi,3.99,1d 03h 52' 44",4° 45.064',40° 13.264'
136,3.82,16,120,GV Spi,4.00,1d 03h 53' 26",4° 45.080',40° 13.308'
136,3.83,16,120,GV Spi,4.00,1d 03h 53' 59",4° 45.094',40° 13.344'
136,3.83,16,120,GV Spi,4.01,1d 03h 54' 36",4° 45.109',40° 13.384'
136,3.84,16,120,GV Spi,4.01,1d 03h 55' 10",4° 45.122',40° 13.419'
136,3.84,16,120,GV Spi,4.02,1d 03h 55' 47",4° 45.137',40° 13.459'
136,3.85,16,120,GV Spi,4.02,1d 03h 56' 25",4° 45.152',40° 13.500'
136,3.85,16,120,GV Spi,4.03,1d 03h 56' 54",4° 45.164',40° 13.531'
136,3.86,16,120,GV Spi,4.03,1d 03h 57' 35",4° 45.181',40° 13.576'
135,3.86,15,120,GV Spi,4.03,1d 03h 57' 52",4° 45.188',40° 13.594'
135,3.86,15,120,GV Spi,4.04,1d 03h 58' 05",4° 45.192',40° 13.608'
135,3.87,15,120,GV Spi,4.04,1d 03h 58' 51",4° 45.210',40° 13.657'
135,3.87,15,120,GV Spi,4.05,1d 03h 59' 11",4° 45.218',40° 13.679'
139,5.38,19,120,GV Spi,5.45,1d 04h 00' 01",4° 45.237',40° 13.734'
139,5.39,19,120,GV Spi,5.45,1d 04h 00' 10",4° 45.242',40° 13.746'
138,5.39,18,120,GV Spi,5.45,1d 04h 00' 14",4° 45.245',40° 13.752'
138,5.39,18,120,GV Spi,5.46,1d 04h 00' 47",4° 45.265',40° 13.800'
138,5.40,18,120,GV Spi,5.46,1d 04h 00' 55",4° 45.270',40° 13.812'
138,5.41,18,120,GV Spi,5.46,1d 04h 01' 41",4° 45.299',40° 13.878'
138,5.41,18,120,GV Spi,5.47,1d 04h 02' 06",4° 45.314',40° 13.914'
138,5.42,18,120,GV Spi,5.47,1d 04h 02' 23",4° 45.324',40° 13.938'
138,5.43,18,120,GV Spi,5.47,1d 04h 03' 09",4° 45.352',40° 14.004'
138,5.43,18,120,GV Spi,5.48,1d 04h 03' 25",4° 45.362',40° 14.028'
138,5.44,18,120,GV Spi,5.48,1d 04h 03' 54",4° 45.380',40° 14.070'
138,5.45,18,120,GV Spi,5.48,1d 04h 04' 40",4° 45.409',40° 14.136'
138,5.45,18,120,GV Spi,5.49,1d 04h 04' 44",4° 45.411',40° 14.142'
138,5.46,18,120,GV Spi,5.49,1d 04h 05' 21",4° 45.434',40° 14.196'
138,5.46,18,120,GV Spi,5.50,1d 04h 05' 59",4° 45.457',40° 14.251'
138,5.47,18,120,GV Spi,5.50,1d 04h 06' 07",4° 45.462',40° 14.263'
138,5.48,18,120,GV Spi,5.50,1d 04h 06' 53",4° 45.491',40° 14.329'
138,5.48,18,120,GV Spi,5.51,1d 04h 07' 18",4° 45.506',40° 14.366'
138,5.49,18,120,GV Spi,5.51,1d 04h 07' 39",4° 45.519',40° 14.396'
138,5.50,18,120,GV Spi,5.51,1d 04h 08' 20",4° 45.545',40° 14.456'
138,5.50,18,120,GV Spi,5.52,1d 04h 08' 37",4° 45.555',40° 14.481'
137,5.50,17,120,GV Spi,5.52,1d 04h 09' 02",4° 45.571',40° 14.517'
137,5.51,17,120,GV Spi,5.52,1d 04h 09' 06",4° 45.573',40° 14.523'
137,5.52,17,120,GV Spi,5.52,1d 04h 09' 48",4° 45.597',40° 14.584'
137,5.52,17,120,GV Spi,5.53,1d 04h 09' 52",4° 45.600',40° 14.591'
137,5.53,17,120,GV Spi,5.53,1d 04h 10' 34",4° 45.625',40° 14.652'
137,5.53,17,120,GV Spi,5.54,1d 04h 11' 07",4° 45.644',40° 14.701'
137,5.54,17,120,GV Spi,5.54,1d 04h 11' 19",4° 45.651',40° 14.718'
137,5.55,17,120,GV Spi,5.54,1d 04h 12' 01",4° 45.676',40° 14.780'
137,5.55,17,120,GV Spi,5.55,1d 04h 12' 26",4° 45.691',40° 14.817'
137,5.56,17,120,GV Spi,5.55,1d 04h 12' 46",4° 45.703',40° 14.847'
137,5.57,17,120,GV Spi,5.55,1d 04h 13' 28",4° 45.727',40° 14.908'
137,5.57,17,120,GV Spi,5.56,1d 04h 13' 41",4° 45.735',40° 14.927'
137,5.58,17,120,GV Spi,5.56,1d 04h 14' 14",4° 45.754',40° 14.976'
137,5.59,17,120,GV Spi,5.57,1d 04h 14' 55",4° 45.779',40° 15.037'
137,5.60,17,120,GV Spi,5.57,1d 04h 15' 41",4° 45.806',40° 15.105'
137,5.60,17,120,GV Spi,5.58,1d 04h 16' 10",4° 45.823',40° 15.148'
137,5.61,17,120,GV Spi,5.58,1d 04h 16' 22",4° 45.830',40° 15.166'
137,5.62,17,120,GV Spi,5.58,1d 04h 17' 04",4° 45.855',40° 15.228'
137,5.62,17,120,GV Spi,5.59,1d 04h 17' 25",4° 45.868',40° 15.259'
137,5.63,17,120,GV Spi,5.59,1d 04h 17' 50",4° 45.883',40° 15.296'
136,5.63,16,120,GV Spi,5.59,1d 04h 18' 07",4° 45.892',40° 15.321'
136,5.64,16,120,GV Spi,5.59,1d 04h 18' 31",4° 45.906',40° 15.357'
136,5.64,16,120,GV Spi,5.60,1d 04h 18' 40",4° 45.911',40° 15.370'
136,5.65,16,120,GV Spi,5.60,1d 04h 19' 17",4° 45.932',40° 15.426'
136,5.65,16,120,GV Spi,5.61,1d 04h 19' 54",4° 45.953',40° 15.482'
136,5.66,16,120,GV Spi,5.61,1d 04h 19' 59",4° 45.955',40° 15.488'
136,5.67,16,120,GV Spi,5.61,1d 04h 20' 40",4° 45.979',40° 15.550'
136,5.67,16,120,GV Spi,5.62,1d 04h 21' 09",4° 45.995',40° 15.594'
136,5.68,16,120,GV Spi,5.62,1d 04h 21' 21",4° 46.002',40° 15.612'
136,5.68,72,64,GV 1 Foc 1,4.83,1d 04h 22' 03",4° 46.027',40° 15.670'
136,5.68,72,64,GV 1 Foc 1,0.60,1d 04h 22' 08",4° 46.028',40° 15.671'
136,5.68,72,64,GV Spi,1.91,1d 04h 22' 16",4° 46.031',40° 15.671'
136,5.68,72,64,GV Genois,4.83,1d 04h 22' 20",4° 46.035',40° 15.672'
136,5.69,72,64,GV Genois,4.83,1d 04h 24' 11",4° 46.221',40° 15.719'
136,5.69,72,64,GV Genois,4.84,1d 04h 30' 44",4° 46.880',40° 15.882'
135,5.69,72,64,GV Genois,4.84,1d 04h 54' 39",4° 49.282',40° 16.477'
135,5.69,72,63,GV Genois,4.80,1d 04h 54' 46",4° 49.294',40° 16.480'
149,4.68,72,63,GV Genois,4.19,1d 05h 00' 18",4° 49.837',40° 16.615'
149,4.68,72,77,GV Genois,4.46,1d 05h 00' 20",4° 49.841',40° 16.616'
149,4.68,72,77,GV Genois,4.47,1d 05h 04' 24",4° 50.218',40° 16.709'
149,4.69,72,77,GV Genois,4.47,1d 05h 05' 09",4° 50.288',40° 16.727'
149,4.69,72,77,GV Genois,4.48,1d 05h 13' 26",4° 51.057',40° 16.917'
149,4.70,72,77,GV Genois,4.48,1d 05h 13' 48",4° 51.090',40° 16.925'
148,4.70,72,76,GV Genois,4.47,1d 05h 17' 10",4° 51.404',40° 17.003'
148,4.70,72,76,GV Genois,4.48,1d 05h 19' 45",4° 51.644',40° 17.063'
148,4.71,72,76,GV Genois,4.48,1d 05h 22' 52",4° 51.933',40° 17.135'
148,4.71,72,76,GV Genois,4.49,1d 05h 29' 35",4° 52.559',40° 17.290'
148,4.72,72,76,GV Genois,4.49,1d 05h 32' 25",4° 52.824',40° 17.355'
148,4.72,72,76,GV Genois,4.50,1d 05h 40' 01",4° 53.533',40° 17.531'
148,4.73,72,76,GV Genois,4.50,1d 05h 42' 31",4° 53.766',40° 17.589'
147,4.73,72,75,GV Genois,4.50,1d 05h 50' 57",4° 54.555',40° 17.784'
147,4.74,72,75,GV Genois,4.50,1d 05h 53' 09",4° 54.762',40° 17.836'
147,4.74,72,75,GV Genois,4.51,1d 05h 58' 54",4° 55.300',40° 17.969'
165,4.14,72,93,GV Genois,4.03,1d 06h 00' 01",4° 55.402',40° 17.994'
165,4.14,72,93,GV Genois,4.04,1d 06h 02' 59",4° 55.652',40° 18.056'
164,4.14,72,92,GV Genois,4.03,1d 06h 03' 57",4° 55.733',40° 18.076'
164,4.15,72,92,GV Genois,4.03,1d 06h 04' 06",4° 55.745',40° 18.079'
164,4.15,72,92,GV Genois,4.04,1d 06h 08' 48",4° 56.139',40° 18.177'
164,4.16,72,92,GV Genois,4.04,1d 06h 11' 01",4° 56.325',40° 18.223'
164,4.16,72,92,GV Genois,4.05,1d 06h 15' 55",4° 56.736',40° 18.325'
164,4.17,72,92,GV Genois,4.05,1d 06h 17' 56",4° 56.906',40° 18.367'
163,4.17,72,91,GV Genois,4.05,1d 06h 22' 50",4° 57.319',40° 18.469'
163,4.18,72,91,GV Genois,4.05,1d 06h 24' 46",4° 57.482',40° 18.510'
163,4.18,72,91,GV Genois,4.06,1d 06h 28' 39",4° 57.808',40° 18.590'
163,4.19,72,91,GV Genois,4.06,1d 06h 31' 37",4° 58.059',40° 18.653'
163,4.19,72,91,GV Genois,4.07,1d 06h 35' 41",4° 58.403',40° 18.738'
163,4.20,72,91,GV Genois,4.07,1d 06h 38' 24",4° 58.631',40° 18.794'
162,4.20,72,90,GV Genois,4.07,1d 06h 41' 46",4° 58.917',40° 18.865'
162,4.21,72,90,GV Genois,4.07,1d 06h 45' 05",4° 59.197',40° 18.935'
162,4.21,72,90,GV Genois,4.08,1d 06h 48' 12",4° 59.462',40° 19.000'
162,4.22,72,90,GV Genois,4.08,1d 06h 51' 44",4° 59.761',40° 19.074'
162,4.22,72,90,GV Genois,4.09,1d 06h 55' 32",5° 00.084',40° 19.154'
161,4.22,72,89,GV Genois,4.08,1d 06h 58' 52",5° 00.366',40° 19.224'
161,4.22,72,89,GV Genois,4.09,1d 06h 59' 41",5° 00.436',40° 19.241'
180,4.08,72,108,GV Genois,3.87,1d 07h 00' 02",5° 00.464',40° 19.248'
180,4.08,72,108,GV Genois,3.88,1d 07h 00' 56",5° 00.537',40° 19.266'
180,4.09,72,108,GV Genois,3.88,1d 07h 04' 40",5° 00.838',40° 19.341'
179,4.09,72,107,GV Genois,3.89,1d 07h 05' 21",5° 00.893',40° 19.355'
179,4.09,72,107,GV Genois,3.90,1d 07h 09' 59",5° 01.268',40° 19.448'
178,4.09,72,106,GV Genois,3.91,1d 07h 14' 54",5° 01.666',40° 19.546'
178,4.10,72,106,GV Genois,3.91,1d 07h 14' 58",5° 01.671',40° 19.547'
178,4.10,72,106,GV Genois,3.92,1d 07h 17' 52",5° 01.908',40° 19.606'
178,4.11,72,106,GV Genois,3.92,1d 07h 23' 58",5° 02.404',40° 19.729'
177,4.11,72,105,GV Genois,3.93,1d 07h 24' 31",5° 02.449',40° 19.740'
177,4.11,72,105,GV Genois,3.94,1d 07h 24' 56",5° 02.484',40° 19.749'
177,4.12,72,105,GV Genois,3.94,1d 07h 32' 03",5° 03.067',40° 19.893'
177,4.12,72,105,GV Genois,3.95,1d 07h 33' 18",5° 03.169',40° 19.918'
176,4.12,72,104,GV Genois,3.95,1d 07h 34' 12",5° 03.243',40° 19.937'
176,4.12,72,104,GV Genois,3.96,1d 07h 34' 53",5° 03.299',40° 19.951'
176,4.13,72,104,GV Genois,3.96,1d 07h 39' 31",5° 03.681',40° 20.045'
176,4.13,72,104,GV Genois,3.97,1d 07h 42' 25",5° 03.920',40° 20.104'
175,4.13,72,103,GV Genois,3.98,1d 07h 44' 01",5° 04.051',40° 20.137'
175,4.14,72,103,GV Genois,3.98,1d 07h 46' 26",5° 04.251',40° 20.186'
175,4.14,72,103,GV Genois,3.99,1d 07h 50' 48",5° 04.613',40° 20.276'
175,4.15,72,103,GV Genois,3.99,1d 07h 52' 56",5° 04.790',40° 20.320'
189,5.80,72,117,GV Genois,5.06,1d 10h 24' 13",5° 18.729',40° 23.773'
188,5.80,72,116,GV Genois,5.08,1d 10h 24' 17",5° 18.737',40° 23.775'
188,5.80,72,116,GV Spi,5.69,1d 10h 24' 21",5° 18.744',40° 23.776'
188,5.81,72,116,GV Spi,5.69,1d 10h 24' 33",5° 18.769',40° 23.783'
188,5.81,72,116,GV Spi,5.70,1d 10h 24' 45",5° 18.793',40° 23.789'
188,5.82,72,116,GV Spi,5.70,1d 10h 26' 08",5° 18.957',40° 23.829'
188,5.82,72,116,GV Spi,5.71,1d 10h 27' 40",5° 19.138',40° 23.874'
188,5.83,72,116,GV Spi,5.71,1d 10h 27' 44",5° 19.146',40° 23.876'
187,5.83,72,115,GV Spi,5.71,1d 10h 28' 54",5° 19.286',40° 23.910'
187,5.84,72,115,GV Spi,5.71,1d 10h 29' 19",5° 19.334',40° 23.922'
187,5.84,72,115,GV Spi,5.72,1d 10h 30' 22",5° 19.458',40° 23.953'
187,5.85,72,115,GV Spi,5.72,1d 10h 30' 51",5° 19.517',40° 23.968'
187,5.86,72,115,GV Spi,5.72,1d 10h 32' 18",5° 19.689',40° 24.010'
187,5.86,72,115,GV Spi,5.73,1d 10h 33' 04",5° 19.780',40° 24.033'
186,5.86,72,115,GV Spi,5.73,1d 10h 33' 37",5° 19.846',40° 24.049'
186,5.86,72,114,GV Spi,5.73,1d 10h 33' 41",5° 19.854',40° 24.051'
186,5.87,72,114,GV Spi,5.73,1d 10h 33' 50",5° 19.871',40° 24.055'
186,5.87,72,114,GV Spi,5.74,1d 10h 34' 35",5° 19.962',40° 24.078'
186,5.88,72,114,GV Spi,5.74,1d 10h 35' 12",5° 20.035',40° 24.096'
186,5.89,72,114,GV Spi,5.74,1d 10h 36' 39",5° 20.209',40° 24.139'
186,5.89,72,114,GV Spi,5.75,1d 10h 37' 12",5° 20.274',40° 24.155'
186,5.90,72,114,GV Spi,5.75,1d 10h 38' 02",5° 20.374',40° 24.180'
185,5.90,72,113,GV Spi,5.75,1d 10h 38' 23",5° 20.415',40° 24.190'
185,5.90,72,113,GV Spi,5.76,1d 10h 38' 48",5° 20.465',40° 24.202'
185,5.91,72,113,GV Spi,5.76,1d 10h 39' 25",5° 20.539',40° 24.221'
185,5.92,72,113,GV Spi,5.76,1d 10h 40' 48",5° 20.705',40° 24.262'
185,5.92,72,113,GV Spi,5.77,1d 10h 41' 17",5° 20.763',40° 24.276'
185,5.93,72,113,GV Spi,5.77,1d 10h 42' 06",5° 20.862',40° 24.300'
184,5.93,72,112,GV Spi,5.78,1d 10h 43' 13",5° 20.995',40° 24.333'
184,5.94,72,112,GV Spi,5.78,1d 10h 43' 25",5° 21.020',40° 24.340'
184,5.95,72,112,GV Spi,5.78,1d 10h 44' 44",5° 21.177',40° 24.379'
184,5.95,72,112,GV Spi,5.79,1d 10h 45' 17",5° 21.244',40° 24.395'
184,5.96,72,112,GV Spi,5.79,1d 10h 46' 02",5° 21.335',40° 24.418'
184,5.97,72,112,GV Spi,5.79,1d 10h 47' 17",5° 21.486',40° 24.455'
184,5.97,72,112,GV Spi,5.80,1d 10h 47' 38",5° 21.527',40° 24.465'
183,5.97,72,111,GV Spi,5.80,1d 10h 48' 03",5° 21.577',40° 24.477'
183,5.98,72,111,GV Spi,5.80,1d 10h 48' 32",5° 21.636',40° 24.492'
183,5.98,72,111,GV Spi,5.81,1d 10h 49' 09",5° 21.710',40° 24.510'
183,5.99,72,111,GV Spi,5.81,1d 10h 49' 46",5° 21.786',40° 24.529'
183,6.00,72,111,GV Spi,5.81,1d 10h 50' 57",5° 21.928',40° 24.564'
183,6.00,72,111,GV Spi,5.82,1d 10h 51' 30",5° 21.994',40° 24.581'
183,6.01,72,111,GV Spi,5.82,1d 10h 52' 11",5° 22.078',40° 24.601'
182,6.01,72,110,GV Spi,5.82,1d 10h 52' 53",5° 22.162',40° 24.622'
182,6.01,72,110,GV Spi,5.83,1d 10h 53' 01",5° 22.178',40° 24.626'
182,6.02,72,110,GV Spi,5.83,1d 10h 53' 22",5° 22.221',40° 24.637'
182,6.03,72,110,GV Spi,5.83,1d 10h 54' 32",5° 22.363',40° 24.672'
182,6.03,72,110,GV Spi,5.84,1d 10h 55' 14",5° 22.447',40° 24.693'
182,6.04,72,110,GV Spi,5.84,1d 10h 55' 43",5° 22.506',40° 24.707'
182,6.05,72,110,GV Spi,5.84,1d 10h 56' 53",5° 22.648',40° 24.742'
182,6.05,72,110,GV Spi,5.85,1d 10h 57' 26",5° 22.716',40° 24.759'
181,6.05,72,109,GV Spi,5.83,1d 10h 57' 47",5° 22.757',40° 24.769'
181,6.06,72,109,GV Spi,5.83,1d 10h 57' 59",5° 22.783',40° 24.776'
181,6.06,72,109,GV Spi,5.84,1d 10h 58' 08",5° 22.800',40° 24.780'
181,6.07,72,109,GV Spi,5.84,1d 10h 59' 06",5° 22.917',40° 24.809'
194,4.60,72,122,GV Spi,4.79,1d 11h 00' 04",5° 23.032',40° 24.837'
194,4.60,72,122,GV Spi,4.80,1d 11h 00' 25",5° 23.067',40° 24.846'
194,4.61,72,122,GV Spi,4.80,1d 11h 01' 02",5° 23.129',40° 24.861'
193,4.61,72,121,GV Spi,4.81,1d 11h 02' 50",5° 23.308',40° 24.906'
193,4.61,72,121,GV Spi,4.82,1d 11h 05' 02",5° 23.530',40° 24.960'
193,4.62,72,121,GV Spi,4.82,1d 11h 05' 31",5° 23.578',40° 24.972'
192,4.62,72,120,GV Spi,4.83,1d 11h 08' 09",5° 23.842',40° 25.038'
